id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,name_modified,fingerprint
442447,Fresh Peach  [ice cream],,1,1,1914,1914,0.25,0.25,fresh peach [ice cream],cream fresh ice peach
442467,Perrier Jouet (brut),,1,1,1914,1914,4.5,4.5,perrier jouet (brut),brut jouet perrier
442473,"Moet & Chandon, White Seal (Very Dry)",,1,1,1914,1914,2.5,4.5,"moet & chandon, white seal (very dry)",chandon dry moet seal very white
442474,"Moet & Chandon, Imperial Crown (Brut)",,1,1,1914,1914,2.5,5,"champagne, moët & chandon, imperial crown brut",brut chandon crown imperial moet
442475,Cream of Corn [soup],,1,1,1914,1914,0.3,0.3,cream of corn [soup],corn cream of soup
442477,English Sole Fried ,,1,1,1914,1914,1.25,1.25,english sole fried,english fried sole
442489,"Roast Turkey, Giblet sauce",,42,48,1912,1914,0.65,1.25,"roast turkey, giblet sauce",giblet roast sauce turkey
442490,Roast Duckling (half),,29,36,1912,1914,1.5,1.5,roast duckling (half),duckling half roast
442506,stewed mushrooms,,4,4,1914,1914,0.25,0.25,stewed mushrooms,mushrooms stewed
442507,Baked apple ,,2,2,1914,1914,0.05,0.05,baked apple,apple baked
442522,"Roast beef, per cut",,4,4,1912,1914,0.5,0.5,"roast beef, per cut",beef cut per roast
442550,Canned Asparagus,,4,4,1912,1914,0.3,0.5,canned asparagus,asparagus canned
442575,"Lobster, broiled live",,3,3,1914,1914,0.8,1.4,"lobster, live, broiled",broiled live lobster
442581,"Roast Beef Sandwich, cold",,2,2,1914,1914,0.25,0.25,"sandwich, roast beef, cold",beef cold roast sandwich
442582,"Roast Beef Sandwich, hot",,2,2,1914,1914,0.35,0.35,"sandwich, roast beef, hot",beef hot roast sandwich
442686,"Filet mignon, bearnaise",,5,5,1918,1918,1.25,1.25,"filet mignon, bearnaise",bearnaise filet mignon
442691,Benedictine ,,2,2,1914,1918,0.15,0.35,benedictine,benedictine
442693,Half spring turkey broiled ,,1,1,1918,1918,2,2,"turkey, spring, broiled (half)",broiled half spring turkey
442699,"Medoc, B. & G. ",,1,1,1918,1918,0.75,1.5,"medoc, b. & g.",b g medoc
442702,Hennessy's * * *,,1,1,1918,1918,0.3,0.3,hennessy's * * *,hennessy s
442743,"Consomme in Cup, hot",,2,2,1921,1921,,,"consommé, hot (cup)",consomme cup hot in
442744,"Consomme in cup, cold",,1,1,1921,1921,,,"consommé, cold (cup)",cold consomme cup in
442750,Fried Oyster Crabs ,,1,1,1914,1914,0.65,0.65,fried oyster crabs,crabs fried oyster
442785,"Milk crackers, half cream and milk",,3,3,1914,1914,0.15,0.15,"milk crackers, half cream and milk",and crackers cream half milk
442846,"Broiled Chicken, Whole",,3,3,1914,1914,1.25,1.3,"chicken, broiled (whole)",broiled chicken whole
442874,Lemonade plain,,4,4,1914,1914,0.1,0.1,lemonade plain,lemonade plain
442879,Eggs Au beurre noir,,2,2,1900,1914,0.3,0.3,eggs au beurre noir,au beurre eggs noir
442914,Idaho Baked potato,,1,1,1918,1918,0.2,0.2,idaho baked potato,baked idaho potato
442928,"Paul Masson, Extra Dry, 1908 Champagne ",,1,1,1918,1918,1.75,3.5,"paul masson, extra dry, 1908 champagne",1908 champagne dry extra masson paul
442930,"Jules Robin & Co,  E. S. O. Cognac Extra Sup, Old",,1,1,1918,1918,0.5,0.5,"jules robin & co, e. s. o. cognac extra sup, old",co cognac e extra jules o old robin s sup
442933,"Medoc, B. & G.  Bordeaux (Red)",,1,1,1918,1918,0.75,1.5,"medoc, b. & g. bordeaux (red)",b bordeaux g medoc red
442934,Floriac  Bordeaux (Red),,1,1,1918,1918,0.9,1.75,floriac bordeaux (red),bordeaux floriac red
442935,St. Julien  Bordeaux (Red),,1,1,1918,1918,1,2,"wine, bordeaux, st. julien (red)",bordeaux julien red st
442936,Chateau Plessy  Bordeaux (Red),,1,1,1918,1918,1,2,chateau plessy bordeaux (red),bordeaux chateau plessy red
442937,Chateau Bouliac  Bordeaux (Red),,1,1,1918,1918,1,2,chateau bouliac bordeaux (red),bordeaux bouliac chateau red
442938,Pontet Canet  Bordeaux (Red),,1,1,1918,1918,1.25,2.5,pontet canet bordeaux (red),bordeaux canet pontet red
442939,"Chateau Lafite, 1903  Bordeaux (Red)",,1,1,1918,1918,1.25,2.5,"chateau lafite, 1903 bordeaux (red)",1903 bordeaux chateau lafite red
442940,"Chateau La Rose, 1903  Bordeaux (Red)",,1,1,1918,1918,1.5,2.5,"chateau la rose, 1903 bordeaux (red)",1903 bordeaux chateau la red rose
442956,"Lobster salad, mayonnaise",,4,4,1914,1914,0.6,0.6,"salad, lobster mayonnaise",lobster mayonnaise salad
442959,boiled sweet potatoes,,1,1,1914,1914,0.1,0.1,"sweet potatoes, boiled",boiled potatoes sweet
442969,Half fried chicken a la Maryland,,3,3,1914,1914,0.6,0.6,half fried chicken a la maryland,a chicken fried half la maryland
442973,Baba Au Rhum,,2,2,1914,1914,0.25,0.25,baba au rhum,au baba rhum
442975,"Lettuce salad, plain",,3,3,1914,1914,0.25,0.25,"salad, lettuce",lettuce plain salad
443010,"Mutton Chops, two",,4,4,1914,1914,0.6,0.6,"mutton chops, two",chops mutton two
443017,Apple pie ,,1,1,1916,1916,,,"pie, apple",apple pie
443025,Duchesse potatoes,,3,3,1912,1918,0.25,0.25,duchesse potatoes,duchesse potatoes
443051,Cold sardines,,1,1,1915,1915,,,cold sardines,cold sardines
443067,"Shirred Eggs, three",,3,3,1914,1914,0.35,0.35,"eggs, shirred (3)",eggs shirred three
443083,"Imported Club Soda, C. & C.",,2,2,1912,1914,0.15,0.25,"club soda, c. & c., imported",c club imported soda
443164,Pineapple Water ice,,2,2,1912,1914,0.3,0.3,pineapple water ice,ice pineapple water
443246,Hennessey ***  Brandy,,1,1,1914,1914,0.15,1.75,"brandy, hennessey 3-stars",brandy hennessey
443371,Sweets — fried,,1,1,1918,1918,0.25,0.25,sweets — fried,fried sweets
443372,Sweets — grilled,,1,1,1918,1918,0.3,0.3,sweets — grilled,grilled sweets
443398,"COFFEE, PER CUP",,3,3,1914,1914,0.1,0.1,"coffee, per cup",coffee cup per
443402,"TEA, PER CUP",,3,3,1914,1914,0.1,0.1,"tea, per cup",cup per tea
443408,Boston Box Oyster Stew,,1,1,1917,1917,0.5,0.5,boston box oyster stew,boston box oyster stew
443449,bronx cocktail,,3,3,1914,1914,0.15,0.15,bronx cocktail,bronx cocktail
443538,Pommes duchesse,,4,4,1888,1901,,,pommes duchesse,duchesse pommes
443539,Petits pois a la francaise,,4,4,1885,1920,,,petits pois a la francaise,a francaise la petits pois
443541,"G H Mumm & Co, Selected Brut",,1,1,1907,1907,,,"champagne, g. h. mumm's & co., selected brut",brut co g h mumm selected
443558,Pabst Blue Ribbon ,,2,2,1914,1914,0.2,0.2,pabst blue ribbon,blue pabst ribbon
443572,Coney Island Roast Little Neck Clams,,1,1,1917,1917,0.6,0.6,coney island roast little neck clams,clams coney island little neck roast
443573,New Green Peas ,,1,1,1917,1917,0.75,0.75,new green peas,green new peas
443594,haricots verts francais,,4,4,1912,1914,0.3,0.5,haricots verts francais,francais haricots verts
443595,haricots verts nouveaux,,3,3,1912,1914,0.4,0.75,haricots verts nouveaux,haricots nouveaux verts
443604,"Fromage, roquefort",,1,1,1914,1914,0.2,0.2,"fromage, roquefort",fromage roquefort
443606,"Fromage, port du salut",,1,1,1914,1914,0.2,0.2,"fromage, port du salut",du fromage port salut
443608,"Fromage, pont l'eveque",,1,1,1914,1914,0.2,0.2,"fromage, pont l'eveque",eveque fromage l pont
443616,"glaces, vanille",,1,1,1914,1914,0.3,0.3,"glaces, vanille",glaces vanille
443619,"glaces, chocolat",,1,1,1914,1914,0.3,0.3,"glaces, chocolat",chocolat glaces
443621,"Glaces a l'eau, orange",,2,2,1912,1914,0.3,0.3,"glaces a l'eau, orange",a eau glaces l orange
443622,"Glaces a l'eau, citron",,2,2,1912,1914,0.3,0.3,"glaces a l'eau, citron",a citron eau glaces l
443639,"grille, poulet (demi)",,2,2,1914,1914,1,1,"poulet, grille (demi)",demi grille poulet
443643,"grille, dindonneau (demi)",,1,1,1914,1914,1.75,1.75,"dindonneau, grille (demi)",demi dindonneau grille
443657,apollinaris ,,1,1,1914,1914,0.15,0.4,apollinaris,apollinaris
443658,"tansan, japanese mineral water",,1,1,1914,1914,0.25,0.4,"tansan, japanese mineral water",japanese mineral tansan water
443669,"Cream of peas [soup], St. Germain",,1,1,1914,1914,0.35,0.35,"cream of peas [soup], st. germain",cream germain of peas soup st
443673,[soup] Julienne,,1,1,1914,1914,0.3,0.3,"soup, julienne",julienne soup
443686,(cold) consomme in cup,,3,3,1914,1914,0.2,0.2,"consommé, cold (cup)",cold consomme cup in
443691,mock turtle soup a l'anglaise,,1,1,1914,1914,0.25,0.25,mock turtle soup a l'anglaise,a anglaise l mock soup turtle
443692,tomato soup with rice,,1,1,1914,1914,0.2,0.2,"soup, tomato, with rice",rice soup tomato with
443693,(cold) chicken broth,,3,3,1914,1914,0.2,0.2,(cold) chicken broth,broth chicken cold
443700,Roast Beef with mashed potatoes,,1,1,1914,1914,0.6,0.6,roast beef with mashed potatoes,beef mashed potatoes roast with
443704,"Chicken croquettes, green peas",,3,3,1914,1914,0.5,0.6,"chicken croquettes, green peas",chicken croquettes green peas
443719,orange marmalade,,2,2,1914,1914,0.25,0.25,orange marmalade,marmalade orange
443732,"VEAL CUTLET, BREADED, TOMATO SAUCE",,4,4,1914,1914,0.2,0.2,"veal, cutlet, breaded, with tomato sauce",breaded cutlet sauce tomato veal
443741,half broiled guinea hen,,2,2,1914,1914,1,1,"guinea hen, broiled (half)",broiled guinea half hen
443745,"fried frogs' legs, tartar sauce",,2,2,1914,1914,0.65,0.65,"fried frogs' legs, tartar sauce",fried frogs legs sauce tartar
443766,"lobster, mayonnaise",,2,2,1914,1914,0.7,0.7,"lobster, mayonnaise",lobster mayonnaise
443773,broiled live lobster,,2,2,1914,1914,1.25,1.25,"lobster, live, broiled",broiled live lobster
443781,cherries,,2,2,1914,1914,0.2,0.2,cherries,cherries
443795,shirred eggs,,2,2,1914,1914,0.25,0.25,"eggs, shirred",eggs shirred
443805,corned beef hash with poached egg,,2,2,1914,1914,0.4,0.4,"corned beef, hash, with poached egg",beef corned egg hash poached with
443860,german fried potatoes,,2,2,1914,1914,0.15,0.15,"potatoes, fried, german",fried german potatoes
443862,julienne potatoes,,5,5,1914,1914,0.1,0.1,"potatoes, julienne",julienne potatoes
443865,potatoes o'brien,,2,2,1914,1914,0.2,0.2,"potatoes, o'brien ",brien o potatoes
443866,saute potatoes,,4,4,1914,1914,0.1,0.2,"potatoes, sautéed",potatoes saute
443913,Broiled Phila. spring chicken,,1,1,1914,1914,0.75,1.5,broiled phila. spring chicken,broiled chicken phila spring
443936,Oysters En Brochette,,2,2,1914,1914,0.4,0.5,oysters en brochette,brochette en oysters
443945,canape anchovies,,2,2,1914,1914,0.4,0.4,canape anchovies,anchovies canape
443981,haut sauterne,,2,2,1914,1914,,,haut sauterne,haut sauterne
443982,"g. h. mumm, extra dry",,2,2,1914,1914,,,"champagne, g. h. mumm's & co. (extra dry)",dry extra g h mumm
443986,cigars,,11,11,1913,1914,,,cigars,cigars
444006,ice cream,,3,3,1914,1914,,,ice cream,cream ice
444008,apollinaris water,,4,4,1914,1914,,,"water, apollinaris",apollinaris water
444027,chicken soup,,2,2,1914,1914,0.1,0.15,chicken soup,chicken soup
444037,Porterhouse (extra),,2,2,1914,1914,3.5,3.5,porterhouse (extra),extra porterhouse
444232,Indian Meal Mush with cream,,2,2,1914,1914,0.35,0.35,indian meal mush with cream,cream indian meal mush with
444248,Hominy with milk,,4,4,1914,1914,0.3,0.3,hominy with milk,hominy milk with
444267,Small Pot Coffee with Cream,,2,2,1914,1914,0.15,0.15,"coffee, with cream (small pot)",coffee cream pot small with
444268,Large Pot Coffee with Cream,,2,2,1914,1914,0.3,0.3,large pot coffee with cream,coffee cream large pot with
444276,English Beef soup,,4,4,1914,1914,0.1,0.1,english beef soup,beef english soup
444441,Old=fashioned Strawberry Short Cake,,4,4,1914,1914,0.1,0.25,old=fashioned strawberry short cake,cake fashioned old short strawberry
444445,Pate de foie gras Sandwich,,6,6,1912,1914,0.4,0.5,pate de foie gras sandwich,de foie gras pate sandwich
444474,"Roast Chicken, half",,2,2,1914,1914,1,1,"chicken, roast (half)",chicken half roast
444483,Green corn on cob,,4,4,1912,1914,0.1,0.4,green corn on cob,cob corn green on
444487,Water cress salad,,1,1,1914,1914,0.5,0.5,water cress salad,cress salad water
444537,Planked Roe Shad (half),,5,7,1914,1914,2.5,2.5,planked roe shad (half),half planked roe shad
444548,*Spinach with egg,,1,1,1918,1918,0.25,0.25,*spinach with egg,egg spinach with
444553,ROAST SQUAB,,1,1,1914,1914,,,roast squab,roast squab
444555,FANCY FORMS ICE CREAM,,2,2,1912,1914,,,fancy forms ice cream,cream fancy forms ice
444556,MARTINI COCKTAILS,,1,1,1914,1914,,,martini cocktails,cocktails martini
444575,camembert cheese,,5,5,1914,1914,0.2,0.2,"cheese, camembert",camembert cheese
444583,stewed potatoes,,3,3,1912,1914,0.1,0.2,"potatoes, stewed",potatoes stewed
444596,fried tomatoes,,4,4,1912,1914,0.2,0.35,fried tomatoes,fried tomatoes
444603,green corn,,9,10,1912,1914,0.1,0.6,green corn,corn green
444606,broiled fresh mushrooms,,8,10,1914,1914,0.4,0.55,broiled fresh mushrooms,broiled fresh mushrooms
444617,MOCK TURTLE AU MADERE,,1,1,1914,1914,,,mock turtle au madere,au madere mock turtle
444675,iced coffee,,12,13,1914,1914,0.05,0.25,iced coffee,coffee iced
444687,english beef soup,,2,2,1914,1914,0.1,0.1,english beef soup,beef english soup
444691,fried egg sandwich,,3,3,1914,1914,0.1,0.1,"sandwich, fried egg",egg fried sandwich
444704,baked sweet potatoes,,2,2,1914,1914,0.1,0.1,"sweet potatoes, baked",baked potatoes sweet
444708,"little neck clams, fry",,3,3,1914,1914,0.25,0.25,"little neck clams, fry",clams fry little neck
444712,"little neck clams, half shell",,3,3,1914,1914,0.2,0.2,"little neck clams, half shell",clams half little neck shell
444713,"little neck clams, cocktail",,1,1,1914,1914,0.25,0.25,"little neck clams, cocktail",clams cocktail little neck
444714,"little neck clams, stew",,2,2,1914,1914,0.25,0.25,"little neck clams, stew",clams little neck stew
444724,Grape Nuts ,,4,6,1914,1917,0.1,0.1,grape nuts,grape nuts
444768,New potatoes,,5,5,1897,1914,0.1,0.1,new potatoes,new potatoes
444770,imported ginger ale,,1,1,1914,1914,0.25,0.25,"ginger ale, imported",ale ginger imported
444775,NEW ENGLAND BOILED DINNER,,1,1,1914,1914,0.3,0.3,new england boiled dinner,boiled dinner england new
444790,spring chicken (half),,1,1,1914,1914,0.5,0.5,spring chicken (half),chicken half spring
444795,american cheese sandwich,,2,2,1914,1914,0.1,0.1,"sandwich, american cheese",american cheese sandwich
444799,mixed salad,,2,2,1914,1914,0.25,0.25,"salad, mixed",mixed salad
444801,celery salad mayonnaise,,1,1,1914,1914,0.3,0.3,"salad, celery mayonnaise",celery mayonnaise salad
444806,c. & b. chow,,1,1,1914,1914,0.1,0.1,c. & b. chow,b c chow
444816,"eggs, a la tripe",,1,1,1914,1914,0.6,0.6,"eggs, a la tripe",a eggs la tripe
444827,"Broiled on toast, oysters",,1,1,1914,1914,0.6,0.6,"oysters, broiled, on toast",broiled on oysters toast
444828,"Cocktail, oysters",,1,1,1914,1914,0.25,0.25,"cocktail, oysters",cocktail oysters
444829,"Pan roast, on toast, oysters",,1,1,1914,1914,0.5,0.5,"pan roast, on toast, oysters",on oysters pan roast toast
444834,Consomme cup,,1,1,1914,1914,0.15,0.15,consomme cup,consomme cup
444837,"Green Turtle, clear",,3,3,1912,1914,0.25,0.4,"soup, clear green turtle",clear green turtle
444840,"Tomato, with rice, soup",,1,1,1914,1914,0.25,0.25,"soup, tomato, with rice",rice soup tomato with
444871,CLAMS: CHERRY STONES,,8,12,1914,1914,0.35,0.35,"clams, cherry stone",cherry clams stones
444938,Imported Dutch Cheese,,5,8,1914,1914,0.2,0.2,imported dutch cheese,cheese dutch imported
444975,OLD-FASHIONED STRAWBERRY SHORT CAKE,,2,2,1914,1914,0.25,0.25,old-fashioned strawberry short cake,cake fashioned old short strawberry
444986,Pate de Foie-gras,,2,2,1910,1914,1,1.5,pate de foie-gras,de foie gras pate
444991,Boiled  Rice,,1,1,1914,1914,0.15,0.15,boiled rice,boiled rice
445020,Iced coffee or iced tea,,1,1,1914,1914,0.15,0.15,iced coffee or iced tea,coffee iced or tea
445025,Moet & Chandon (White Seal) ,,1,1,1914,1914,2.25,4.5,"champagne, moët & chandon, white seal",chandon moet seal white
445044,Fried eels tartar sauce,,1,1,1914,1914,0.5,0.5,fried eels tartar sauce,eels fried sauce tartar
445086,"Lobster, mayonnaise, half",,1,1,1914,1914,0.85,0.85,"lobster, mayonnaise, half",half lobster mayonnaise
445093,"Small sirloin steak, Tomato sauce",,1,1,1914,1914,0.95,0.95,"small sirloin steak, tomato sauce",sauce sirloin small steak tomato
445106,"Chicken (half), cold ",,1,1,1914,1914,0.75,0.75,"chicken, cold (half)",chicken cold half
445133,"Scrod, Boston Style",,7,7,1912,1914,0.6,0.6,"scrod, boston style",boston scrod style
445156,"New asparagus, hollandaise",,3,3,1914,1914,0.4,0.4,"new asparagus, hollandaise",asparagus hollandaise new
445166,Blackberry Pie ,,2,2,1914,1914,0.25,0.25,blackberry pie,blackberry pie
445171,Chicken a la reine,,2,2,1914,1914,1.75,1.75,chicken a la reine,a chicken la reine
445200,Hot or Cold Rice Pudding,,2,2,1912,1914,0.1,0.15,hot or cold rice pudding,cold hot or pudding rice
445204,Roquefort Cheese ,,1,1,1914,1914,0.2,0.2,"cheese, roquefort",cheese roquefort
445213,"Fried Filet of  Sole, Tartar Sauce",,1,1,1914,1914,0.5,0.5,"fried filet of sole, tartar sauce",filet fried of sauce sole tartar
445269,Sliced Tomatoes ,,3,4,1914,1914,10,10,sliced tomatoes,sliced tomatoes
445322,Bacon and Eggs (Beechnut),,4,4,1914,1914,0.35,0.35,bacon and eggs (beechnut),and bacon beechnut eggs
445330,Devilled stuffed Lobster,,1,1,1914,1914,0.65,0.65,devilled stuffed lobster,devilled lobster stuffed
445356,Cold turkey ,,1,1,1914,1914,0.65,0.65,"turkey, cold",cold turkey
445365,Little Neck Clams Half shell,,3,3,1914,1914,0.2,0.2,little neck clams half shell,clams half little neck shell
445372,Half Cold Roast Chicken,,7,7,1914,1914,0.45,0.45,half cold roast chicken,chicken cold half roast
445400,"Poached Eggs, Plain, two",,3,3,1914,1914,0.2,0.25,"eggs, poached (2)",eggs plain poached two
445429,BAKED APPLE WITH CREAM,,2,2,1914,1914,0.1,0.1,baked apple with cream,apple baked cream with
445534,HALF CANTALOUPE,,1,1,1914,1914,0.1,0.1,half cantaloupe,cantaloupe half
445538,STRAWBERRIES AND CREAM,,2,2,1914,1921,0,0.15,strawberries and cream,and cream strawberries
445616,Glass Milk,,1,1,1914,1914,0.1,0.1,glass milk,glass milk
445617,Cup  of Cocoa,,1,1,1914,1914,0.5,0.5,cup of cocoa,cocoa cup of
445632,"Salt Mackerel, Boiled or Broiled",,2,2,1914,1914,0.25,0.25,"salt mackerel, boiled or broiled",boiled broiled mackerel or salt
445714,"Shirred Eggs, Two",,3,3,1914,1914,0.3,0.3,"eggs, shirred (2)",eggs shirred two
445726,"Chocolate, Per Cup",,1,1,1914,1914,0.1,0.1,"chocolate, per cup",chocolate cup per
445727,"Half Milk and Cream, Per glass",,1,1,1914,1914,0.1,0.1,"half milk and cream, per glass",and cream glass half milk per
445747,New String Beans ,,1,1,1914,1914,0.15,0.15,new string beans,beans new string
445753,"Spaghetti, au gratin",,6,6,1914,1914,0.3,0.3,"spaghetti, au gratin",au gratin spaghetti
445762,"Cheese, Swiss Sandwich",,1,1,1914,1914,0.2,0.2,"sandwich, swiss cheese",cheese sandwich swiss
445765,"Bread, Vienna with Butter",,1,1,1914,1914,0.1,0.1,"bread, vienna with butter",bread butter vienna with
445766,"Bread, graham with Butter",,1,1,1914,1914,0.1,0.1,"bread, graham with butter",bread butter graham with
445767,"Bread, Boston brown with Butter",,1,1,1914,1914,0.1,0.1,"bread, boston brown with butter",boston bread brown butter with
445772,"Prime Ribs of Beef, Extra Cut",,1,1,1914,1914,0.75,0.75,"prime ribs of beef, extra cut",beef cut extra of prime ribs
445776,"Apollinaris, Pints",,2,2,1914,1914,0.2,0.35,"apollinaris, pints",apollinaris pints
445781,Bone Sirloin Steak with Onions,,11,11,1914,1914,0.45,0.5,bone sirloin steak with onions,bone onions sirloin steak with
445788,"Porterhouse Steak, Single with Mushrooms",,6,6,1914,1914,0.85,0.85,"porterhouse steak, single with mushrooms",mushrooms porterhouse single steak with
445796,"Toast, dipped",,2,2,1914,1914,0.15,0.15,"toast, dipped",dipped toast
445804,IMPORTED CIGARS,,1,1,1914,1914,,,imported cigars,cigars imported
445864,Water Cress salad,,1,1,1914,1914,0.2,0.2,water cress salad,cress salad water
445865,Hashed and Browned potatoes,,1,1,1914,1914,0.15,0.15,"potatoes, hashed brown",and browned hashed potatoes
445872,Swiss cheese (imported),,1,1,1914,1914,0.15,0.15,swiss cheese (imported),cheese imported swiss
445874,Poached eggs (2),,1,1,1914,1914,0.3,0.3,"eggs, poached (2)",2 eggs poached
445875,Scrambled eggs with Tomatoes,,2,2,1914,1914,0.35,0.65,"eggs, scrambled, with tomatoes",eggs scrambled tomatoes with
445885,Hors d'Oeuvre varies,,1,1,1888,1888,,,hors d'oeuvre varies,d hors oeuvre varies
445889,APOLLINARIS WATER,,7,7,1900,1915,0.15,0.4,"water, apollinaris",apollinaris water
445944,"Rice Pudding, Hot or Cold",,2,2,1914,1914,0.1,0.1,"rice pudding, hot or cold",cold hot or pudding rice
445949,"Scrambled, Two Eggs",,1,1,1914,1914,0.3,0.3,"eggs, scrambled (2)",eggs scrambled two
445950,Scrambled [Eggs] with Ham or Bacon,,1,1,1914,1914,0.45,0.45,scrambled [eggs] with ham or bacon,bacon eggs ham or scrambled with
445951,Salad a la Russe,,1,1,1914,1914,0.4,0.4,salad a la russe,a la russe salad
445962,"Chocolate or Cocoa, per cup",,1,1,1914,1914,0.1,0.1,"chocolate or cocoa, per cup",chocolate cocoa cup or per
446077,Clams Fried with Bacon,,3,3,1914,1914,0.5,0.5,clams fried with bacon,bacon clams fried with
446107,mineral waters,,1,1,1914,1914,0.15,0.4,mineral waters,mineral waters
446218,Scrambled eggs with Asparagus Tips,,2,2,1914,1914,0.45,0.65,scrambled eggs with asparagus tips,asparagus eggs scrambled tips with
446221,"Pabst ""blue Ribbon""",,1,1,1914,1914,0.2,0.2,"pabst ""blue ribbon""",blue pabst ribbon
446231,Ham and Eggs ,,1,1,1900,1900,,,ham and eggs,and eggs ham
446232,Grilled Mutton Chops ,,1,1,1900,1900,,,grilled mutton chops,chops grilled mutton
446288,Glaces a l'eau Orange,,2,2,1914,1914,0.3,0.3,glaces a l'eau orange,a eau glaces l orange
446289,Glaces a l'eau Citron,,2,2,1914,1914,0.3,0.3,glaces a l'eau citron,a citron eau glaces l
446293,Roast Beef Sandwich ,,1,1,1914,1914,0.1,0.1,roast beef sandwich,beef roast sandwich
446333,"Poland Water, still",,3,3,1914,1914,0.25,0.5,"poland water, still",poland still water
446341,Mutton chops (two),,1,1,1914,1914,0.5,0.5,mutton chops (two),chops mutton two
446377,"veal cutlet, breaded",,2,2,1914,1914,0.25,0.25,"veal, cutlet, breaded",breaded cutlet veal
446387,"oysters, half shell",,3,3,1914,1914,0.2,0.4,"oysters, half shell",half oysters shell
446388,"oysters, boston stew",,1,1,1914,1914,0.4,0.4,"oysters, boston stew",boston oysters stew
446389,"oysters, box stew",,1,1,1914,1914,0.35,0.35,"oysters, stew, box",box oysters stew
446390,"oysters, fry",,1,1,1914,1914,0.35,0.35,"oysters, fried",fry oysters
446391,"oysters, broiled",,1,1,1914,1914,0.45,0.45,"oysters, broiled",broiled oysters
446393,"oysters, pan roast",,1,1,1914,1914,0.4,0.4,"oysters, pan roasted",oysters pan roast
446394,"oysters, shell roast",,1,1,1914,1914,0.4,0.4,"oysters, roast, in shell",oysters roast shell
446401,Nuts assorted,,1,1,1901,1901,,,nuts assorted,assorted nuts
446414,"oysters, baltimore broil ",,1,1,1914,1914,0.45,0.45,"oysters, broiled, baltimore",baltimore broil oysters
446419,Gordon Co's Dry Gin,,2,2,1914,1914,0.15,1.5,gordon co's dry gin,co dry gin gordon s
446508,Fromage Pont l'Eveque,,1,1,1914,1914,0.2,0.2,fromage pont l'eveque,eveque fromage l pont
446545,chicken okra soup,,6,6,1914,1918,0.1,0.4,"soup, chicken okra",chicken okra soup
446569,Chartreuse (Yellow or Green),,2,2,1914,1914,0.2,0.2,"chartreuse, green or yellow",chartreuse green or yellow
446612,Little Neck Clam chowder,,1,1,1914,1914,0.2,0.2,little neck clam chowder,chowder clam little neck
446647,White Rock (splits),,2,2,1918,1918,0.2,0.2,white rock (splits),rock splits white
446748,Planked Porterhouse Steak,,1,1,1921,1921,,,planked porterhouse steak,planked porterhouse steak
446756,Maitre d'hotel potatoes,,1,1,1921,1921,,,maitre d'hotel potatoes,d hotel maitre potatoes
446772,Vienna Bread with Butter,,2,2,1914,1914,0.1,0.1,vienna bread with butter,bread butter vienna with
446799,tapioca pudding,,4,4,1914,1914,0.25,0.25,tapioca pudding,pudding tapioca
447009,"Soft Shell Crabs, Tartare sauce",,2,2,1912,1914,0.5,0.6,"soft shell crabs, tartare sauce",crabs sauce shell soft tartare
447071,White Rock splits,,1,1,1918,1918,0.2,0.2,white rock splits,rock splits white
447137,Cream of Barley soup,,3,4,1914,1914,0.3,0.3,cream of barley soup,barley cream of soup
447173,Cold Assorted meat,,1,1,1900,1900,0.4,0.75,"meat, assorted, cold",assorted cold meat
447178,Tea with cream ,,1,1,1900,1900,0.35,0.35,tea with cream,cream tea with
447183,"Fried smelts, Tartar Sauce",,2,2,1906,1914,0.5,0.5,"fried smelts, tartar sauce",fried sauce smelts tartar
447190,Tomato with Rice soup,,2,2,1914,1914,0.3,0.3,"soup, tomato, with rice",rice soup tomato with
447197,Scrambled Eggs with Truffles,,4,4,1912,1914,0.5,1,scrambled eggs with truffles,eggs scrambled truffles with
447295,Griddle Cakes with Strained Honey,,1,1,1914,1914,0.25,0.25,griddle cakes with strained honey,cakes griddle honey strained with
447308,Graham Bread with Butter,,2,2,1914,1914,0.1,0.1,graham bread with butter,bread butter graham with
447325,Veal Cutlet Breaded with Tomato Sauce,,1,1,1914,1914,0.3,0.3,veal cutlet breaded with tomato sauce,breaded cutlet sauce tomato veal with
447340,"terrapin, maryland",,1,1,1914,1914,,,"terrapin, maryland",maryland terrapin
447344,martini cocktails,,1,1,1914,1914,,,martini cocktails,cocktails martini
447358,roast prime ribs of beef au jus,,1,1,1914,1914,,,"beef, prime rib, roasted, au jus",au beef jus of prime ribs roast
447360,bermuda potatoes,,9,11,1914,1914,0.25,0.25,bermuda potatoes,bermuda potatoes
447367,Green Turtle a l' Anglaise ,,1,1,1914,1914,,,green turtle a l' anglaise,a anglaise green l turtle
447370,Salted almonds ,,1,1,1914,1914,,,salted almonds,almonds salted
447373,edam cheese,,6,6,1914,1914,0.2,0.25,"cheese, edam",cheese edam
447375,bent's water crackers,,1,1,1914,1914,,,"water crackers, bent's",bent crackers s water
447385,"Boiled Kennebec salmon, sauce hollandaise",,1,1,1914,1914,0.55,0.55,"boiled kennebec salmon, sauce hollandaise",boiled hollandaise kennebec salmon sauce
447403,Oysters Cotuits,,2,2,1914,1914,0.4,0.4,"oysters, cotuits",cotuits oysters
